generic_name,total_cost15,numrx15,avg_cost15,total_cost14,numrx14,avg_cost14
CODEINE/CARISOPRODOL/ASPIRIN,13766.550000000001,134,102.73544776119404,58234.72000000001,332.0,175.40578313253013
PEN G POT/DEXTROSE-WATER,13670.240000000002,30,455.6746666666667,,,
SODIUM ACETATE,12980.609999999999,324,40.06361111111111,12414.7,289.0,42.957439446366784
ALISKIREN/AMLODIPINE BESYLATE,12847.98,82,156.68268292682927,344867.69000000006,2341.0,147.31639897479712
CLONIDINE HCL/CHLORTHALIDONE,12245.57,118,103.77601694915253,19138.779999999995,209.0,91.57311004784687
CEFTIBUTEN,12224.26,72,169.7813888888889,,,
TOLAZAMIDE,11997.18,139,86.31064748201439,78417.34000000001,582.0,134.73769759450173
CLINDAMYCIN PALMITATE HCL,11803.77,73,161.6954794520548,16030.1,131.0,122.36717557251909
PHENYTOIN SODIUM,11620.000000000002,272,42.72058823529412,13167.240000000002,361.0,36.47434903047092
ACYCLOVIR/HYDROCORTISONE,11302.18,14,807.2985714285714,5749.5,11.0,522.6818181818181
DIHYDROCODEINE/ASPIRIN/CAFFEIN,10807.68,75,144.10240000000002,2217.21,26.0,85.27730769230769
BETAMET ACET/BETAMET NA PH,10645.96,285,37.35424561403509,16939.3,463.0,36.58596112311015
POTASSIUM CITRATE/CITRIC ACID,9953.7,118,84.35338983050848,45914.22999999999,814.0,56.40568796068795
CISPLATIN,9644.559999999998,194,49.7142268041237,14647.78,302.0,48.50258278145696
AMINOLEVULINIC ACID HCL,9394.2,27,347.93333333333334,5303.0,11.0,482.09090909090907
MORPHINE SULFATE/PF,9116.85,60,151.94750000000002,9697.49,71.0,136.5843661971831
HEPATITIS B IMMUNE GLOBULIN,9060.45,15,604.0300000000001,,,
"GENTAMICIN IN NACL, ISO-OSM",8790.55,429,20.49079254079254,4846.61,236.0,20.536483050847455
EPROSARTAN MESYLATE,8640.14,100,86.4014,52792.960000000014,425.0,124.21872941176474
RIFAMPIN/ISONIAZID,8599.0,15,573.2666666666667,,,
POTASSIUM ACETATE,8365.8,137,61.06423357664233,8071.41,168.0,48.04410714285714
LEVETIRACETAM IN NACL (ISO-OS),8091.38,26,311.2069230769231,,,
PENTAMIDINE ISETHIONATE,8029.15,63,127.44682539682539,6407.799999999999,62.0,103.3516129032258
PHENTOLAMINE MESYLATE,8010.4800000000005,34,235.6023529411765,37366.64,251.0,148.87107569721115
JAPANESE ENCEPHALITIS VACC/PF,7956.85,30,265.22833333333335,11394.96,44.0,258.9763636363636
"OXACILLIN SODIUM/DEXTROSE,ISO",7871.139999999999,26,302.7361538461538,102720.45,143.0,718.3248251748252
HYDROCODONE BIT/HOMATROP ME-BR,7678.29,453,16.949867549668873,25397.980000000007,1659.0,15.309210367691385
DOXORUBICIN HCL,7201.76,107,67.30616822429907,12094.2,155.0,78.02709677419355
MAFENIDE ACETATE,7182.34,90,79.80377777777778,14311.970000000001,148.0,96.70250000000001
ANTHRALIN MICRONIZED,6950.72,12,579.2266666666667,,,
TELAVANCIN HCL,6884.31,13,529.5623076923077,18855.75,22.0,857.0795454545455
METHEN/SOD PHOS/METH BLUE/HYOS,6525.400000000001,48,135.94583333333335,1730.94,13.0,133.14923076923077
HYDROCORTISONE SOD SUCCINATE,6487.62,156,41.58730769230769,6967.42,182.0,38.28252747252747
FAMOTIDINE/PF,6480.749999999999,1348,4.807678041543026,6636.92,1150.0,5.771234782608696
RABIES VACCINE (PCEC)/PF,6444.03,22,292.9104545454545,5209.12,19.0,274.1642105263158
FLUDARABINE PHOSPHATE,6270.58,15,418.03866666666664,10316.75,13.0,793.5961538461538
PROMETHAZINE HCL/CODEINE,6205.49,1177,5.272293967714528,5068.399999999999,906.0,5.594260485651213
WEED POLLEN-SHORT RAGWEED,6018.72,24,250.78,,,
MOXIFLOXACIN IN NACL (ISO-OSM),5884.35,67,87.82611940298509,9231.57,61.0,151.3372131147541
"POLIOMYELITIS VACCINE, KILLED",5874.45,131,44.84312977099236,8801.22,230.0,38.266173913043474
"POTASSIUM PHOS,M-BASIC-D-BASIC",5636.49,80,70.456125,883.73,24.0,36.82208333333333
INSULIN PUMP CARTRIDGE,5512.0,13,424.0,,,
EMPAGLIFLOZIN/METFORMIN HCL,5486.17,13,422.01307692307694,,,
GENTAMICIN SULFATE/PF,4814.129999999999,112,42.983303571428564,6316.859999999999,161.0,39.2351552795031
"RABIES VACC, HUMAN DIPLOID/PF",4750.35,15,316.69,,,
NEOMYCIN SULFATE/FLUOCINOLONE,4616.56,11,419.6872727272728,,,
PROPARACAINE HCL,4589.08,183,25.07693989071038,631.2,58.0,10.882758620689655
HYDROCODONE/CHLORPHEN P-STIREX,4425.08,39,113.46358974358974,21582.189999999995,218.0,99.000871559633
CIMETIDINE HCL,4407.89,202,21.82123762376238,2447.75,108.0,22.66435185185185
MITOXANTRONE HCL,4397.49,14,314.1064285714286,,,
BROMPHENIRAMINE/PSEUDOEPHED/DM,4385.8,116,37.80862068965517,,,
ETOPOSIDE,4212.35,111,37.9490990990991,3704.93,84.0,44.10630952380952
"NA PHOS,M-B/K PHOS,MONOB",4207.39,60,70.12316666666668,1625.24,34.0,47.80117647058824
"TETANUS TOXOID, ADSORBED/PF",4095.4400000000005,67,61.12597014925374,17454.960000000003,294.0,59.37061224489797
ALISKIREN/AMLODIPIN/HCTHIAZIDE,3880.58,29,133.81310344827585,99619.68000000001,715.0,139.32822377622378
ALPROSTADIL,3873.91,18,215.2172222222222,5342.46,68.0,78.56558823529411
PROGESTERONE,3623.5699999999997,51,71.05039215686274,3647.5099999999998,50.0,72.9502
METHEN/M-BLUE/SAL/NA PHOS/HYOS,3580.15,23,155.65869565217392,11820.16,131.0,90.23022900763358
PRIMAQUINE PHOSPHATE,3514.03,63,55.77825396825397,1900.63,26.0,73.10115384615385
"DIPH,PERTUSS(ACELL),TET PED/PF",3431.89,89,38.560561797752804,2634.83,79.0,33.352278481012654
ZANAMIVIR,3386.2,46,73.61304347826086,4398.0599999999995,62.0,70.93645161290321
RIFAPENTINE,3197.31,52,61.48673076923077,12701.250000000002,155.0,81.94354838709678
DESVENLAFAXINE FUMARATE,3189.7,28,113.91785714285713,,,
ACYCLOVIR SODIUM,3068.34,44,69.735,1834.54,39.0,47.03948717948718
SODIUM THIOSULFATE,2954.89,11,268.62636363636364,5352.0599999999995,52.0,102.92423076923076
SOD/POT/K CIT/SOD CIT/CIT ACID,2883.64,81,35.60049382716049,11534.440000000002,223.0,51.72394618834082
MELPHALAN,2840.58,13,218.50615384615384,4518.780000000001,23.0,196.46869565217395
"IRON,CARBONYL/FA/MULTIVIT-MIN",2680.25,48,55.838541666666664,1572.03,31.0,50.71064516129032
SODIUM/K+/MAG/CA/CHLOR/ACETATE,2674.9,35,76.42571428571429,,,
PROMETHAZINE/DEXTROMETHORPHAN,2500.06,492,5.081422764227642,,,
LORCASERIN HCL,2249.68,11,204.51636363636362,,,
"FLUCONAZOLE IN DEXTROSE,ISO-OS",2202.36,43,51.21767441860465,2213.57,39.0,56.758205128205134
HOMATROPINE HBR,2152.7799999999997,67,32.1310447761194,2981.2200000000003,91.0,32.760659340659345
BUTOCONAZOLE NITRATE,2110.7,24,87.94583333333333,5453.88,22.0,247.90363636363637
MESNA,2104.07,13,161.85153846153847,41866.66,74.0,565.7656756756758
ANTIPYRINE/BENZOCAINE,2042.4099999999999,181,11.28403314917127,21490.13999999999,2026.0,10.607176702862779
IBUPROFEN/OXYCODONE HCL,2017.21,23,87.70478260869565,4778.21,52.0,91.88865384615384
CARISOPRODOL/ASPIRIN,1781.09,12,148.42416666666665,6111.88,72.0,84.88722222222222
TICLOPIDINE HCL,1543.86,22,70.17545454545454,206471.52000000002,3703.0,55.757904401836356
BUPIVACAINE HCL,1521.1399999999999,104,14.626346153846153,909.48,42.0,21.654285714285713
"FE FUMARATE/DOSS/FA/BCOMP,C",1391.5700000000002,55,25.301272727272732,,,
ANTHRALIN,1299.98,12,108.33166666666666,1141.36,11.0,103.75999999999999
DIETHYLPROPION HCL,1040.44,38,27.380000000000003,,,
VINCRISTINE SULFATE,1005.92,61,16.490491803278687,2527.6800000000003,160.0,15.798000000000002
L-NORGEST/E.ESTRADION-E.ESTRAD,882.11,12,73.50916666666667,,,
POVIDONE-IODINE,847.72,65,13.041846153846155,246.11,22.0,11.186818181818182
LINCOMYCIN HCL,836.94,27,30.99777777777778,2603.3199999999997,68.0,38.28411764705882
CEFOTAXIME SODIUM,817.16,12,68.09666666666666,5277.03,78.0,67.65423076923076
GUANIDINE HCL,768.34,12,64.02833333333334,,,
LEVOMEFOLATE/ALGAL OIL,743.02,18,41.278888888888886,,,
GAUZE BANDAGE,638.49,65,9.822923076923077,869.0899999999999,73.0,11.905342465753424
PHENDIMETRAZINE TARTRATE,522.45,15,34.830000000000005,,,
DOPAMINE HCL,495.38,19,26.07263157894737,751.81,29.0,25.924482758620687
TETRACAINE HCL/PF,493.8,53,9.316981132075473,353.7,32.0,11.053125
BUPIVACAINE HCL/PF,489.72999999999996,58,8.443620689655171,3633.58,70.0,51.90828571428571
"HC/MINERAL OIL/PETROLAT,WHT",432.6,15,28.84,2005.27,77.0,26.042467532467533
CYTARABINE/PF,385.58000000000004,24,16.065833333333334,549.1700000000001,25.0,21.966800000000003
RESERPINE,369.19,11,33.56272727272727,,,
PHENTERMINE HCL,365.41,38,9.616052631578947,411.61,40.0,10.29025
MANNITOL,358.54,45,7.967555555555556,275.7,44.0,6.265909090909091
CLOMIPHENE CITRATE,306.47,14,21.89071428571429,,,
GUAIFENESIN/CODEINE PHOSPHATE,297.71,16,18.606875,,,
CYANOCOBALAMIN/FA/PYRIDOXINE,294.66,23,12.811304347826088,2179.57,105.0,20.757809523809524
"FAMOTIDINE IN NACL,ISO-OSM/PF",204.67999999999998,28,7.31,573.93,92.0,6.238369565217391
LIDOCAINE HCL/EPINEPHRINE,179.62,28,6.415,212.71,32.0,6.6471875
HAEMOPH B POLY CONJ-TET TOX/PF,164.55,11,14.95909090909091,,,
TETRACAINE HCL,153.13,14,10.937857142857142,137.61,14.0,9.829285714285716
"PETROLATUM,WHITE",98.64,12,8.22,98.78,11.0,8.98
PRENATAL VIT/IRON FUMARATE/FA,88.72,11,8.065454545454545,158.25,31.0,5.104838709677419
